"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 19 14:39:32 GMT 2024","Fri Jan 19 14:39:36 GMT 2024","4020","","modules/nested-accordion/nested-accordion.test.ts","Nested Accordion experiment is active @nested-accordion","","","Nested Accordion with inner Nested Accordion",""
"passed","Fri Jan 19 14:40:18 GMT 2024","Fri Jan 19 14:40:27 GMT 2024","9350","","container.test.ts","Container tests @container","","","Verify pasting of elements into the Container Element Add section",""
"passed","Fri Jan 19 14:38:52 GMT 2024","Fri Jan 19 14:38:56 GMT 2024","3864","","button.test.ts","","","","Button controls should return to default",""
"passed","Fri Jan 19 14:40:08 GMT 2024","Fri Jan 19 14:40:18 GMT 2024","9421","","modules/styleguide/styleguide.test.ts","Styleguide Preview tests @styleguide_image_link","","","Adding and removing new colors",""
"passed","Fri Jan 19 14:38:13 GMT 2024","Fri Jan 19 14:38:28 GMT 2024","14884","","elements-regression.test.ts","Elementor regression tests with templates for CORE","","","Test star_rating template",""
"passed","Fri Jan 19 14:37:58 GMT 2024","Fri Jan 19 14:38:13 GMT 2024","15547","","elements-regression.test.ts","Elementor regression tests with templates for CORE","","","Test icon_list template",""
"passed","Fri Jan 19 14:40:54 GMT 2024","Fri Jan 19 14:41:10 GMT 2024","15962","","container.test.ts","Container tests @container","","","Test dimensions with logical properties using ltr & rtl",""
"passed","Fri Jan 19 14:37:49 GMT 2024","Fri Jan 19 14:38:01 GMT 2024","11421","","includes/elements/section/reverse-columns/reverse-columns.test.ts","Reverse Columns tests @reverse-columns","","","Reverse columns:laptop - Experiment breakpoints:On",""
"passed","Fri Jan 19 14:39:15 GMT 2024","Fri Jan 19 14:39:20 GMT 2024","4642","","context-menu.test.ts","Context menu","","","Reset widget style test",""
"passed","Fri Jan 19 14:37:53 GMT 2024","Fri Jan 19 14:38:01 GMT 2024","7969","","link.test.ts","Testing link control for widgets: @styleguide_image_link","","","Verify image-carousel link control",""
"passed","Fri Jan 19 14:36:45 GMT 2024","Fri Jan 19 14:36:46 GMT 2024","745","","core/app/modules/onboarding/onboarding.test.ts","On boarding @onBoarding","","","Onboarding Site Logo Page",""
"passed","Fri Jan 19 14:37:28 GMT 2024","Fri Jan 19 14:37:33 GMT 2024","4073","","assets/dev/js/editor/introduction-tooltips/global-color-introduction.test.ts","Global color introduction tests","","","Check if globals introduction tooltip is not being triggered twice",""
"passed","Fri Jan 19 14:42:16 GMT 2024","Fri Jan 19 14:42:23 GMT 2024","6732","","section.test.ts","Section tests","","","Verify that elements are in the correct order after passing into a new section",""
"passed","Fri Jan 19 14:36:50 GMT 2024","Fri Jan 19 14:36:58 GMT 2024","8451","","assets/dev/js/editor/controls-conditions.test.ts","","","","Editor Responsive Control Conditions",""
"passed","Fri Jan 19 14:38:13 GMT 2024","Fri Jan 19 14:38:19 GMT 2024","5681","","basic-gallery.test.ts","","","","Basic Gallery",""
"passed","Fri Jan 19 14:38:56 GMT 2024","Fri Jan 19 14:39:13 GMT 2024","16955","","elements-regression.test.ts","Elementor regression tests with templates for CORE","","","Test image_carousel template",""
"passed","Fri Jan 19 14:39:26 GMT 2024","Fri Jan 19 14:39:38 GMT 2024","12306","","elements-regression.test.ts","Elementor regression tests with templates for CORE","","","Test toggle template",""
"passed","Fri Jan 19 14:37:49 GMT 2024","Fri Jan 19 14:37:59 GMT 2024","10283","","modules/ai/user-information.test.ts","AI @ai","","","User Information",""
"passed","Fri Jan 19 14:39:21 GMT 2024","Fri Jan 19 14:39:29 GMT 2024","8540","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Test the hover animation",""
"passed","Fri Jan 19 14:37:42 GMT 2024","Fri Jan 19 14:37:47 GMT 2024","4978","","modules/nested-accordion/nested-accordion-content.test.ts","Nested Accordion Content Tests @nested-accordion","","","Nested Accordion animation",""
"passed","Fri Jan 19 14:39:44 GMT 2024","Fri Jan 19 14:40:03 GMT 2024","18786","","plugin-tester-pro.test.ts","Plugin tester tests: sections","","","""unlimited-elements-for-elementor"" plugin: @pluginTester2_sections",""
"passed","Fri Jan 19 14:40:47 GMT 2024","Fri Jan 19 14:40:56 GMT 2024","9062","","includes/widgets/icon.test.ts","Icon and social icon widget tests","","","Enable SVG fit-to-size",""
"passed","Fri Jan 19 14:36:40 GMT 2024","Fri Jan 19 14:36:43 GMT 2024","3043","","core/app/modules/onboarding/onboarding.test.ts","On boarding @onBoarding","","","Onboarding Create Account Popup Open",""
"passed","Fri Jan 19 14:38:47 GMT 2024","Fri Jan 19 14:39:06 GMT 2024","18884","","plugin-tester-pro.test.ts","Plugin tester tests: sections","","","""elementskit-lite"" plugin: @pluginTester1_sections",""
"passed","Fri Jan 19 14:37:30 GMT 2024","Fri Jan 19 14:37:36 GMT 2024","5674","","link.test.ts","Testing link control for widgets: @styleguide_image_link","","","Verify button link control",""
"passed","Fri Jan 19 14:39:39 GMT 2024","Fri Jan 19 14:39:47 GMT 2024","7817","","core/base/document.test.ts","Document tests","","","converting gutenberg page to container",""
"passed","Fri Jan 19 14:37:30 GMT 2024","Fri Jan 19 14:37:47 GMT 2024","17045","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""rife-elementor-extensions"" plugin: @pluginTester2_containers",""
"passed","Fri Jan 19 14:38:46 GMT 2024","Fri Jan 19 14:39:00 GMT 2024","14327","","container.test.ts","Container tests @container","","","Widget display inside container flex wrap",""
"passed","Fri Jan 19 14:41:18 GMT 2024","Fri Jan 19 14:41:36 GMT 2024","18269","","plugin-tester-pro.test.ts","Plugin tester tests: sections","","","""tutor-lms-elementor-addons"" plugin: @pluginTester2_sections",""
"passed","Fri Jan 19 14:37:50 GMT 2024","Fri Jan 19 14:37:57 GMT 2024","6719","","container-grid.test.ts","Container Grid tests @container","","","Need Help url for grid and flex containers",""
"passed","Fri Jan 19 14:39:56 GMT 2024","Fri Jan 19 14:40:01 GMT 2024","5082","","editor-v2.test.ts","Editor v2","","","check that app-bar exists",""
"passed","Fri Jan 19 14:39:45 GMT 2024","Fri Jan 19 14:40:04 GMT 2024","18237","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""header-footer-elementor"" plugin: @pluginTester1_containers",""
"passed","Fri Jan 19 14:36:51 GMT 2024","Fri Jan 19 14:37:03 GMT 2024","12555","","video.test.ts","Video tests inside a container @video","","","youtube controls and link test",""
"passed","Fri Jan 19 14:37:00 GMT 2024","Fri Jan 19 14:37:18 GMT 2024","17985","","plugin-tester-pro.test.ts","Plugin tester tests: sections","","","""addons-for-elementor"" plugin: @pluginTester1_sections",""
"passed","Fri Jan 19 14:38:19 GMT 2024","Fri Jan 19 14:38:27 GMT 2024","8369","","basic-gallery.test.ts","","","","Basic Gallery Lightbox test with latest Swiper",""
"passed","Fri Jan 19 14:37:47 GMT 2024","Fri Jan 19 14:37:53 GMT 2024","5588","","link.test.ts","Testing link control for widgets: @styleguide_image_link","","","Verify image-box link control",""
"passed","Fri Jan 19 14:37:33 GMT 2024","Fri Jan 19 14:37:52 GMT 2024","18668","","elements-regression.test.ts","Elementor regression tests with templates for CORE","","","Test alert template",""
"passed","Fri Jan 19 14:36:55 GMT 2024","Fri Jan 19 14:37:03 GMT 2024","7716","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Accessibility on the Front End",""
"passed","Fri Jan 19 14:40:35 GMT 2024","Fri Jan 19 14:40:43 GMT 2024","8066","","includes/widgets/google-maps.test.ts","","","","Verify Google maps controls",""
"passed","Fri Jan 19 14:40:04 GMT 2024","Fri Jan 19 14:40:23 GMT 2024","19467","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""jeg-elementor-kit"" plugin: @pluginTester1_containers",""
"passed","Fri Jan 19 14:37:05 GMT 2024","Fri Jan 19 14:37:09 GMT 2024","3762","","assets/dev/js/editor/elements/views/widget.test.ts","$e.run( 'editor/elements/views/widget' )","","","Check if the empty placeholder is displayed inside the Image Carousel",""
"passed","Fri Jan 19 14:36:47 GMT 2024","Fri Jan 19 14:36:56 GMT 2024","9206","","includes/widgets/rating/content-panel.test.ts","Rating content panel - Icon Experiment inactive @rating","","","Functionality test - Icon Experiment: inactive",""
"passed","Fri Jan 19 14:37:39 GMT 2024","Fri Jan 19 14:37:44 GMT 2024","5560","","container-grid.test.ts","Container Grid tests @container","","","Test Empty View should not distorse preview",""
"passed","Fri Jan 19 14:40:01 GMT 2024","Fri Jan 19 14:40:02 GMT 2024","951","","editor-v2.test.ts","Editor v2","","","check panel styles",""
"passed","Fri Jan 19 14:38:05 GMT 2024","Fri Jan 19 14:38:16 GMT 2024","11529","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Verify the correct working of the title alignment",""
"passed","Fri Jan 19 14:39:43 GMT 2024","Fri Jan 19 14:39:49 GMT 2024","6748","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Verify that the tab activation works correctly",""
"passed","Fri Jan 19 14:40:16 GMT 2024","Fri Jan 19 14:40:35 GMT 2024","18998","","includes/elements/section/stretch-section.test.ts","","","","Stretch section",""
"passed","Fri Jan 19 14:41:25 GMT 2024","Fri Jan 19 14:41:33 GMT 2024","7733","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Verify the correct hover effect with screenshots",""
