"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 17 15:22:12 GMT 2024","Wed Jan 17 15:22:31 GMT 2024","18665","","elements-regression.test.ts","Elementor regression tests with templates for CORE","","","Test text_editor template",""
"passed","Wed Jan 17 15:21:43 GMT 2024","Wed Jan 17 15:21:50 GMT 2024","6801","","video.test.ts","Video tests inside a container @video","","","Choose image test",""
"passed","Wed Jan 17 15:23:42 GMT 2024","Wed Jan 17 15:23:48 GMT 2024","6311","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Check if the svg icons are visible on mobile display on the front end",""
"passed","Wed Jan 17 15:22:41 GMT 2024","Wed Jan 17 15:22:45 GMT 2024","3772","","assets/js/editor/controls/wysiwyg.test.ts","","","","WYSIWYG Control allows mixing HTML & entities",""
"passed","Wed Jan 17 15:22:42 GMT 2024","Wed Jan 17 15:22:55 GMT 2024","12639","","elements-regression.test.ts","Elementor regression tests with templates for CORE","","","Test button_hover template",""
"passed","Wed Jan 17 15:23:57 GMT 2024","Wed Jan 17 15:24:09 GMT 2024","11267","","elements-regression.test.ts","Elementor regression tests with templates for CORE","","","Test progress_bar template",""
"passed","Wed Jan 17 15:23:06 GMT 2024","Wed Jan 17 15:23:18 GMT 2024","11827","","elements-regression.test.ts","Elementor regression tests with templates for CORE","","","Test image_box_hover template",""
"passed","Wed Jan 17 15:23:38 GMT 2024","Wed Jan 17 15:23:55 GMT 2024","16654","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""sticky-header-effects-for-elementor"" plugin: @pluginTester2_containers",""
"passed","Wed Jan 17 15:24:22 GMT 2024","Wed Jan 17 15:24:29 GMT 2024","7425","","core/base/document.test.ts","Document tests","","","converting gutenberg page to container",""
"passed","Wed Jan 17 15:25:02 GMT 2024","Wed Jan 17 15:25:08 GMT 2024","5121","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Tabs and containers are duplicated correctly",""
"passed","Wed Jan 17 15:24:56 GMT 2024","Wed Jan 17 15:25:07 GMT 2024","10772","","modules/styleguide/styleguide.test.ts","Styleguide Preview tests @styleguide_image_link","","","Adding and removing new fonts",""
"passed","Wed Jan 17 15:22:01 GMT 2024","Wed Jan 17 15:22:21 GMT 2024","20923","","plugin-tester-pro.test.ts","Plugin tester tests: sections","","","""powerpack-lite-for-elementor"" plugin: @pluginTester2_sections",""
"passed","Wed Jan 17 15:22:26 GMT 2024","Wed Jan 17 15:22:46 GMT 2024","20584","","plugin-tester-pro.test.ts","Plugin tester tests: sections","","","""astra-sites"" plugin: @pluginTester1_sections",""
"passed","Wed Jan 17 15:26:45 GMT 2024","Wed Jan 17 15:26:52 GMT 2024","6547","","modules/favorites/assets/js/editor/types/widgets/widgets.test.ts","Favorite widgets","","","Add favorite",""
"passed","Wed Jan 17 15:22:05 GMT 2024","Wed Jan 17 15:22:14 GMT 2024","8988","","includes/widgets/rating/style-panel.test.ts","Rating style panel - Icon Experiment: active @rating","","","Rating flex-wrap styling: active",""
"passed","Wed Jan 17 15:26:28 GMT 2024","Wed Jan 17 15:26:45 GMT 2024","16876","","lighthouse.test.ts","Lighthouse tests","","","Accordion widget test",""
"passed","Wed Jan 17 15:24:01 GMT 2024","Wed Jan 17 15:24:06 GMT 2024","5142","","container.test.ts","Container tests @container","","","Container Transform controls",""
"passed","Wed Jan 17 15:22:15 GMT 2024","Wed Jan 17 15:22:24 GMT 2024","8719","","modules/ai/text.test.ts","AI @ai","","","Text",""
"passed","Wed Jan 17 15:25:01 GMT 2024","Wed Jan 17 15:25:21 GMT 2024","19685","","plugin-tester-pro.test.ts","Plugin tester tests: sections","","","""visibility-logic-elementor"" plugin: @pluginTester2_sections",""
"passed","Wed Jan 17 15:24:44 GMT 2024","Wed Jan 17 15:24:48 GMT 2024","4291","","elements-panel.test.ts","","","","add widgets from the panel by click",""
"passed","Wed Jan 17 15:24:06 GMT 2024","Wed Jan 17 15:24:10 GMT 2024","4075","","modules/nested-accordion/nested-accordion.test.ts","Nested Accordion experiment is active @nested-accordion","","","Nested Accordion with inner Nested Accordion",""
"passed","Wed Jan 17 15:25:26 GMT 2024","Wed Jan 17 15:25:45 GMT 2024","18530","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""make-column-clickable-elementor"" plugin: @pluginTester1_containers",""
"passed","Wed Jan 17 15:21:14 GMT 2024","Wed Jan 17 15:21:16 GMT 2024","1283","","core/app/modules/onboarding/onboarding.test.ts","On boarding @onBoarding","","","Onboarding Skip to Hello Theme Page",""
"passed","Wed Jan 17 15:21:46 GMT 2024","Wed Jan 17 15:21:55 GMT 2024","8903","","includes/widgets/rating/style-panel.test.ts","Rating style panel - Icon Experiment: inactive @rating","","","Rating flex-wrap styling: inactive",""
"passed","Wed Jan 17 15:22:19 GMT 2024","Wed Jan 17 15:22:26 GMT 2024","6371","","modules/nested-accordion/nested-accordion-content.test.ts","Nested Accordion Content Tests @nested-accordion","","","Nested Accordion FAQ Schema",""
"passed","Wed Jan 17 15:24:24 GMT 2024","Wed Jan 17 15:24:44 GMT 2024","20340","","plugin-tester-pro.test.ts","Plugin tester tests: sections","","","""exclusive-addons-for-elementor"" plugin: @pluginTester1_sections",""
"passed","Wed Jan 17 15:25:27 GMT 2024","Wed Jan 17 15:25:48 GMT 2024","20489","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Check that background video is loaded in multiple content containers",""
"passed","Wed Jan 17 15:21:08 GMT 2024","Wed Jan 17 15:21:15 GMT 2024","7047","","video.test.ts","Video tests inside a container @video","","","Verify that there is no gap between the video widget and the container",""
"passed","Wed Jan 17 15:22:16 GMT 2024","Wed Jan 17 15:22:20 GMT 2024","3858","","assets/dev/js/editor/introduction-tooltips/global-color-introduction.test.ts","Global color introduction tests","","","Check if globals introduction tooltip is being triggered by clicking on the color picker",""
"passed","Wed Jan 17 15:21:29 GMT 2024","Wed Jan 17 15:21:38 GMT 2024","9331","","modules/nested-accordion/nested-accordion-content.test.ts","Nested Accordion Content Tests @nested-accordion","","","Nested Accordion Title Icon and Text Vertical Alignment",""
"passed","Wed Jan 17 15:22:14 GMT 2024","Wed Jan 17 15:22:19 GMT 2024","5024","","modules/nested-accordion/nested-accordion-content.test.ts","Nested Accordion Content Tests @nested-accordion","","","Nested Accordion animation",""
"passed","Wed Jan 17 15:22:27 GMT 2024","Wed Jan 17 15:22:31 GMT 2024","3918","","assets/dev/js/editor/introduction-tooltips/global-font-introduction.test.ts","Global font introduction tests","","","Check if globals introduction tooltip is not being triggered twice",""
"passed","Wed Jan 17 15:21:08 GMT 2024","Wed Jan 17 15:21:14 GMT 2024","5870","","modules/ai/ai-button.test.ts","AI @ai","","","AI Button",""
"passed","Wed Jan 17 15:22:24 GMT 2024","Wed Jan 17 15:22:27 GMT 2024","3940","","assets/dev/js/editor/introduction-tooltips/global-font-introduction.test.ts","Global font introduction tests","","","Check if globals introduction tooltip is being triggered by clicking on the font popover",""
"passed","Wed Jan 17 15:26:01 GMT 2024","Wed Jan 17 15:26:20 GMT 2024","19009","","plugin-tester-pro.test.ts","Plugin tester tests: sections","","","""jetsticky-for-elementor"" plugin: @pluginTester2_sections",""
"passed","Wed Jan 17 15:22:18 GMT 2024","Wed Jan 17 15:22:24 GMT 2024","6662","","container-grid.test.ts","Container Grid tests @container","","","Need Help url for grid and flex containers",""
"passed","Wed Jan 17 15:24:03 GMT 2024","Wed Jan 17 15:24:16 GMT 2024","12835","","elements-regression.test.ts","Elementor regression tests with templates for CORE","","","Test tabs template",""
"passed","Wed Jan 17 15:26:18 GMT 2024","Wed Jan 17 15:26:23 GMT 2024","4852","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Nested tabs stretch for top direction",""
"passed","Wed Jan 17 15:23:07 GMT 2024","Wed Jan 17 15:23:23 GMT 2024","15932","","elements-regression.test.ts","Elementor regression tests with templates for CORE","","","Test star_rating template",""
"passed","Wed Jan 17 15:25:20 GMT 2024","Wed Jan 17 15:25:36 GMT 2024","15654","","container.test.ts","Container tests @container","","","Test dimensions with logical properties using ltr & rtl",""
"passed","Wed Jan 17 15:21:51 GMT 2024","Wed Jan 17 15:21:57 GMT 2024","6577","","assets/dev/js/editor/document/elements/copy-paste-style.test.ts","","","","A page can be saved successfully after copy-paste style",""
"passed","Wed Jan 17 15:25:17 GMT 2024","Wed Jan 17 15:25:22 GMT 2024","4592","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Nested tabs check flex wrap",""
"passed","Wed Jan 17 15:25:41 GMT 2024","Wed Jan 17 15:26:01 GMT 2024","19844","","plugin-tester-pro.test.ts","Plugin tester tests: sections","","","""jetgridbuilder"" plugin: @pluginTester2_sections",""
"passed","Wed Jan 17 15:23:10 GMT 2024","Wed Jan 17 15:23:27 GMT 2024","16894","","elements-regression.test.ts","Elementor regression tests with templates for CORE","","","Test icon template",""
"passed","Wed Jan 17 15:21:16 GMT 2024","Wed Jan 17 15:21:17 GMT 2024","824","","core/app/modules/onboarding/onboarding.test.ts","On boarding @onBoarding","","","Onboarding Site Logo Page",""
"passed","Wed Jan 17 15:24:34 GMT 2024","Wed Jan 17 15:24:39 GMT 2024","4747","","device-mode.test.ts","Device mode","","","Correct device mode is returned on Desktop",""
"passed","Wed Jan 17 15:22:32 GMT 2024","Wed Jan 17 15:22:50 GMT 2024","18083","","elements-regression.test.ts","Elementor regression tests with templates for CORE","","","Test icon_box template",""
"passed","Wed Jan 17 15:24:09 GMT 2024","Wed Jan 17 15:24:20 GMT 2024","11555","","elements-regression.test.ts","Elementor regression tests with templates for CORE","","","Test testimonial template",""
"passed","Wed Jan 17 15:23:39 GMT 2024","Wed Jan 17 15:23:46 GMT 2024","6297","","container.test.ts","Container tests @container","","","Spacer alignment with container column setting",""
"passed","Wed Jan 17 15:21:52 GMT 2024","Wed Jan 17 15:22:11 GMT 2024","18898","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""addons-for-elementor"" plugin: @pluginTester1_containers",""
"passed","Wed Jan 17 15:24:33 GMT 2024","Wed Jan 17 15:24:37 GMT 2024","4489","","container.test.ts","Container tests @container","","","Widgets are not editable in preview mode",""
"passed","Wed Jan 17 15:23:53 GMT 2024","Wed Jan 17 15:24:07 GMT 2024","14002","","modules/styleguide/styleguide.test.ts","Styleguide Preview tests @styleguide_image_link","","","Disabling Styleguide Preview at Global Typography hides the Styleguide Modal and updates user preferences",""
"passed","Wed Jan 17 15:21:15 GMT 2024","Wed Jan 17 15:21:29 GMT 2024","14455","","video.test.ts","Video tests inside a container @video","","","youtube controls and link test",""
"passed","Wed Jan 17 15:23:55 GMT 2024","Wed Jan 17 15:24:12 GMT 2024","17505","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""timeline-widget-addon-for-elementor"" plugin: @pluginTester2_containers",""
"passed","Wed Jan 17 15:22:57 GMT 2024","Wed Jan 17 15:23:03 GMT 2024","5704","","container.test.ts","Container tests @container","","","Test widgets inside the container using position fixed",""
"passed","Wed Jan 17 15:21:52 GMT 2024","Wed Jan 17 15:21:59 GMT 2024","6738","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Accessibility inside the Editor",""
"passed","Wed Jan 17 15:24:39 GMT 2024","Wed Jan 17 15:24:47 GMT 2024","8705","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Test swiper based carousel works as expected when switching to a new tab",""
"passed","Wed Jan 17 15:25:22 GMT 2024","Wed Jan 17 15:25:27 GMT 2024","5248","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Check none breakpoint",""
"passed","Wed Jan 17 15:21:05 GMT 2024","Wed Jan 17 15:21:24 GMT 2024","18968","","container-grid.test.ts","Container Grid tests @container","","","Test grid container",""
"passed","Wed Jan 17 15:23:23 GMT 2024","Wed Jan 17 15:23:42 GMT 2024","19133","","elements-regression.test.ts","Elementor regression tests with templates for CORE","","","Test basic_gallery template",""
"passed","Wed Jan 17 15:23:40 GMT 2024","Wed Jan 17 15:23:52 GMT 2024","11779","","elements-regression.test.ts","Elementor regression tests with templates for CORE","","","Test text_path_hover template",""
