"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 22 08:43:35 GMT 2024","Mon Jan 22 08:43:52 GMT 2024","17244","","elements-regression.test.ts","Elementor regression tests with templates for CORE","","","Test image_carousel template",""
"passed","Mon Jan 22 08:44:37 GMT 2024","Mon Jan 22 08:44:55 GMT 2024","18797","","plugin-tester-pro.test.ts","Plugin tester tests: sections","","","""header-footer-elementor"" plugin: @pluginTester1_sections",""
"passed","Mon Jan 22 08:43:35 GMT 2024","Mon Jan 22 08:43:57 GMT 2024","21560","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Verify the correct relationships between normal, hover and active styling",""
"passed","Mon Jan 22 08:45:18 GMT 2024","Mon Jan 22 08:45:25 GMT 2024","6910","","container.test.ts","Container tests @container","","","Convert to container does not show when only containers are on the page",""
"passed","Mon Jan 22 08:42:40 GMT 2024","Mon Jan 22 08:42:46 GMT 2024","5334","","basic-gallery.test.ts","","","","Basic Gallery",""
"passed","Mon Jan 22 08:42:21 GMT 2024","Mon Jan 22 08:42:40 GMT 2024","18869","","elements-regression.test.ts","Elementor regression tests with templates for CORE","","","Test icon_box template",""
"passed","Mon Jan 22 08:41:57 GMT 2024","Mon Jan 22 08:42:01 GMT 2024","3858","","assets/dev/js/editor/introduction-tooltips/global-color-introduction.test.ts","Global color introduction tests","","","Check if globals introduction tooltip is not being triggered twice",""
"passed","Mon Jan 22 08:41:25 GMT 2024","Mon Jan 22 08:41:33 GMT 2024","7723","","includes/elements/section/reverse-columns/reverse-columns.test.ts","Reverse Columns tests @reverse-columns","","","Reverse columns:All - Experiment breakpoints:Off",""
"passed","Mon Jan 22 08:44:03 GMT 2024","Mon Jan 22 08:44:11 GMT 2024","8562","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Test the hover animation",""
"passed","Mon Jan 22 08:41:30 GMT 2024","Mon Jan 22 08:41:46 GMT 2024","15921","","video.test.ts","Video tests inside a container @video","","","youtube controls and link test",""
"passed","Mon Jan 22 08:41:16 GMT 2024","Mon Jan 22 08:41:17 GMT 2024","747","","core/app/modules/onboarding/onboarding.test.ts","On boarding @onBoarding","","","Onboarding Site Logo Page",""
"passed","Mon Jan 22 08:43:25 GMT 2024","Mon Jan 22 08:43:29 GMT 2024","3365","","button.test.ts","","","","Verify Button Promotions",""
"passed","Mon Jan 22 08:41:41 GMT 2024","Mon Jan 22 08:41:45 GMT 2024","4335","","assets/dev/js/editor/elements/views/widget.test.ts","$e.run( 'editor/elements/views/widget' )","","","Check if the empty placeholder is displayed inside the Image Box widget",""
"passed","Mon Jan 22 08:45:31 GMT 2024","Mon Jan 22 08:45:40 GMT 2024","8984","","includes/widgets/image-carousel.test.ts","Image carousel tests","","","Accessibility test",""
"passed","Mon Jan 22 08:42:44 GMT 2024","Mon Jan 22 08:42:55 GMT 2024","10919","","elements-regression.test.ts","Elementor regression tests with templates for CORE","","","Test image_hover template",""
"passed","Mon Jan 22 08:41:38 GMT 2024","Mon Jan 22 08:41:44 GMT 2024","6042","","includes/widgets/image.test.ts","Image widget tests @styleguide_image_link","","","image: Custom image size test",""
"passed","Mon Jan 22 08:41:19 GMT 2024","Mon Jan 22 08:41:29 GMT 2024","10074","","modules/nested-accordion/nested-accordion-content.test.ts","Nested Accordion Content Tests @nested-accordion","","","Nested Accordion test SVG Icon and No Icon when Title Icons is disabled",""
"passed","Mon Jan 22 08:41:19 GMT 2024","Mon Jan 22 08:41:43 GMT 2024","23370","","elements-regression.test.ts","Elementor regression tests with templates for CORE","","","Test divider template",""
"passed","Mon Jan 22 08:44:32 GMT 2024","Mon Jan 22 08:44:35 GMT 2024","2846","","hidden-widgets-on-search.test.ts","","","","Spacer widget should be shown in search result",""
"passed","Mon Jan 22 08:42:30 GMT 2024","Mon Jan 22 08:42:42 GMT 2024","11403","","includes/elements/section/reverse-columns/reverse-columns.test.ts","Reverse Columns tests @reverse-columns","","","Reverse columns:widescreen - Experiment breakpoints:On",""
"passed","Mon Jan 22 08:42:01 GMT 2024","Mon Jan 22 08:42:17 GMT 2024","16591","","elements-regression.test.ts","Elementor regression tests with templates for CORE","","","Test text_editor template",""
"passed","Mon Jan 22 08:44:23 GMT 2024","Mon Jan 22 08:44:49 GMT 2024","26362","","container.test.ts","Container tests @container","","","Justify icons are displayed correctly",""
"passed","Mon Jan 22 08:45:33 GMT 2024","Mon Jan 22 08:45:37 GMT 2024","4068","","container.test.ts","Container tests @container","","","Gaps Control test - Check that control placeholder",""
"passed","Mon Jan 22 08:44:54 GMT 2024","Mon Jan 22 08:45:02 GMT 2024","8132","","container.test.ts","Container tests @container","","","Test grid container controls",""
"passed","Mon Jan 22 08:42:00 GMT 2024","Mon Jan 22 08:42:17 GMT 2024","17861","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""anywhere-elementor"" plugin: @pluginTester1_containers",""
"passed","Mon Jan 22 08:41:48 GMT 2024","Mon Jan 22 08:41:55 GMT 2024","7584","","container-grid.test.ts","Container Grid tests @container","","","Test grid outline",""
"passed","Mon Jan 22 08:41:53 GMT 2024","Mon Jan 22 08:41:57 GMT 2024","4004","","assets/dev/js/editor/introduction-tooltips/global-color-introduction.test.ts","Global color introduction tests","","","Check if globals introduction tooltip is being triggered by clicking on the color picker",""
"passed","Mon Jan 22 08:44:45 GMT 2024","Mon Jan 22 08:45:02 GMT 2024","17448","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""jetgridbuilder"" plugin: @pluginTester2_containers",""
"passed","Mon Jan 22 08:45:22 GMT 2024","Mon Jan 22 08:45:31 GMT 2024","9334","","includes/widgets/image-carousel.test.ts","Image carousel tests","","","Image Carousel",""
"passed","Mon Jan 22 08:42:41 GMT 2024","Mon Jan 22 08:42:47 GMT 2024","5766","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Verify that the icons don't disappear when the tab title is updated",""
"passed","Mon Jan 22 08:42:14 GMT 2024","Mon Jan 22 08:42:29 GMT 2024","14753","","modules/nested-accordion/nested-accordion-style.test.ts","Nested Accordion Style Tests @nested-accordion","","","Accordion style tests",""
"passed","Mon Jan 22 08:45:27 GMT 2024","Mon Jan 22 08:45:46 GMT 2024","19562","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""metform"" plugin: @pluginTester1_containers",""
"passed","Mon Jan 22 08:43:13 GMT 2024","Mon Jan 22 08:43:16 GMT 2024","3461","","button.test.ts","","","","Button widget sanity test",""
"passed","Mon Jan 22 08:45:48 GMT 2024","Mon Jan 22 08:45:54 GMT 2024","5178","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Nested tabs stretch for right direction",""
"passed","Mon Jan 22 08:42:27 GMT 2024","Mon Jan 22 08:42:33 GMT 2024","5718","","container-grid.test.ts","Container Grid tests @container","","","Test Empty View should not distorse preview on tablet",""
"passed","Mon Jan 22 08:42:22 GMT 2024","Mon Jan 22 08:42:30 GMT 2024","7968","","link.test.ts","Testing link control for widgets: @styleguide_image_link","","","Verify image-carousel link control",""
"passed","Mon Jan 22 08:44:54 GMT 2024","Mon Jan 22 08:44:58 GMT 2024","4441","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Nested tabs check flex wrap",""
"passed","Mon Jan 22 08:45:09 GMT 2024","Mon Jan 22 08:45:27 GMT 2024","17973","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""make-column-clickable-elementor"" plugin: @pluginTester1_containers",""
"passed","Mon Jan 22 08:45:35 GMT 2024","Mon Jan 22 08:45:53 GMT 2024","17292","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""code-block-for-elementor"" plugin: @pluginTester2_containers",""
"passed","Mon Jan 22 08:45:00 GMT 2024","Mon Jan 22 08:45:19 GMT 2024","19634","","plugin-tester-pro.test.ts","Plugin tester tests: sections","","","""ht-mega-for-elementor"" plugin: @pluginTester2_sections",""
"passed","Mon Jan 22 08:43:25 GMT 2024","Mon Jan 22 08:43:30 GMT 2024","5203","","modules/nested-accordion/nested-accordion.test.ts","Nested Accordion experiment is active @nested-accordion","","","Nested Accordion Visual Regression Test",""
"passed","Mon Jan 22 08:41:45 GMT 2024","Mon Jan 22 08:41:56 GMT 2024","11219","","includes/elements/section/reverse-columns/reverse-columns.test.ts","Reverse Columns tests @reverse-columns","","","Reverse columns:mobile_extra - Experiment breakpoints:On",""
"passed","Mon Jan 22 08:41:20 GMT 2024","Mon Jan 22 08:41:40 GMT 2024","20422","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""addon-elements-for-elementor-page-builder"" plugin: @pluginTester1_containers",""
"passed","Mon Jan 22 08:44:21 GMT 2024","Mon Jan 22 08:44:30 GMT 2024","9070","","elements-regression.test.ts","Elementor regression tests with templates for CORE","","","Test spacer template",""
"passed","Mon Jan 22 08:41:19 GMT 2024","Mon Jan 22 08:41:56 GMT 2024","36813","","elements-regression.test.ts","Elementor regression tests with templates for CORE","","","Test sound_cloud template",""
"passed","Mon Jan 22 08:46:03 GMT 2024","Mon Jan 22 08:46:09 GMT 2024","6566","","includes/widgets/text-path.test.ts","","","","Custom path type",""
"passed","Mon Jan 22 08:44:46 GMT 2024","Mon Jan 22 08:44:57 GMT 2024","10525","","modules/styleguide/styleguide.test.ts","Styleguide Preview tests @styleguide_image_link","","","Adding and removing new fonts",""
"passed","Mon Jan 22 08:45:25 GMT 2024","Mon Jan 22 08:45:33 GMT 2024","8530","","container.test.ts","Container tests @container","","","Test spacer inside of the container",""
"passed","Mon Jan 22 08:45:16 GMT 2024","Mon Jan 22 08:45:34 GMT 2024","18262","","plugin-tester-pro.test.ts","Plugin tester tests: sections","","","""make-column-clickable-elementor"" plugin: @pluginTester1_sections",""
"passed","Mon Jan 22 08:42:01 GMT 2024","Mon Jan 22 08:42:05 GMT 2024","3868","","assets/dev/js/editor/introduction-tooltips/global-font-introduction.test.ts","Global font introduction tests","","","Check if globals introduction tooltip is being triggered by clicking on the font popover",""
"passed","Mon Jan 22 08:43:29 GMT 2024","Mon Jan 22 08:43:32 GMT 2024","3507","","context-menu.test.ts","Context menu","","","Edit widget test",""
"passed","Mon Jan 22 08:41:38 GMT 2024","Mon Jan 22 08:41:47 GMT 2024","8748","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Accessibility on the Front End",""
"passed","Mon Jan 22 08:45:34 GMT 2024","Mon Jan 22 08:45:54 GMT 2024","19862","","plugin-tester-pro.test.ts","Plugin tester tests: sections","","","""metform"" plugin: @pluginTester1_sections",""
"passed","Mon Jan 22 08:45:46 GMT 2024","Mon Jan 22 08:46:05 GMT 2024","18711","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""music-player-for-elementor"" plugin: @pluginTester1_containers",""
"passed","Mon Jan 22 08:45:02 GMT 2024","Mon Jan 22 08:45:19 GMT 2024","16605","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""jetsticky-for-elementor"" plugin: @pluginTester2_containers",""
"passed","Mon Jan 22 08:45:11 GMT 2024","Mon Jan 22 08:45:14 GMT 2024","3362","","container.test.ts","Container tests @container","","","Test container wizard",""
"passed","Mon Jan 22 08:42:33 GMT 2024","Mon Jan 22 08:42:40 GMT 2024","6800","","modules/ai/assets/js/editor/components/prompt-history/index.test.ts","AI @ai","","","Prompt History - Image",""
"passed","Mon Jan 22 08:43:54 GMT 2024","Mon Jan 22 08:44:02 GMT 2024","7987","","core/base/document.test.ts","Document tests","","","Converting Gutenberg page to sections columns",""
"passed","Mon Jan 22 08:41:49 GMT 2024","Mon Jan 22 08:42:10 GMT 2024","20802","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""premium-addons-for-elementor"" plugin: @pluginTester2_containers",""
