"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 25 14:38:57 GMT 2024","Thu Jan 25 14:39:02 GMT 2024","5802","","link.test.ts","Testing link control for widgets: @styleguide_image_link","","","Verify icon link control",""
"skipped","Thu Jan 25 14:42:00 GMT 2024","Thu Jan 25 14:42:00 GMT 2024","0","","includes/widgets/image-carousel.test.ts","Image carousel tests","","","Image Carousel Responsive Spacing",""
"passed","Thu Jan 25 14:41:30 GMT 2024","Thu Jan 25 14:41:34 GMT 2024","4155","","includes/widgets/icon-list.test.ts","Icon List","","","Test vertical alignment of the icons",""
"passed","Thu Jan 25 14:41:31 GMT 2024","Thu Jan 25 14:41:40 GMT 2024","9556","","modules/styleguide/styleguide.test.ts","Styleguide Preview tests @styleguide_image_link","","","Adding and removing new colors",""
"passed","Thu Jan 25 14:38:32 GMT 2024","Thu Jan 25 14:38:52 GMT 2024","19892","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""royal-elementor-addons"" plugin: @pluginTester2_containers",""
"passed","Thu Jan 25 14:39:34 GMT 2024","Thu Jan 25 14:39:47 GMT 2024","12527","","includes/elements/section/reverse-columns/reverse-columns.test.ts","Reverse Columns tests @reverse-columns","","","Reverse columns:widescreen - Experiment breakpoints:On",""
"passed","Thu Jan 25 14:40:20 GMT 2024","Thu Jan 25 14:40:37 GMT 2024","17532","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""visibility-logic-elementor"" plugin: @pluginTester2_containers",""
"passed","Thu Jan 25 14:38:20 GMT 2024","Thu Jan 25 14:38:26 GMT 2024","6102","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Title alignment setting",""
"passed","Thu Jan 25 14:39:19 GMT 2024","Thu Jan 25 14:39:25 GMT 2024","5782","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Verify that the icons don't disappear when the tab title is updated",""
"passed","Thu Jan 25 14:39:25 GMT 2024","Thu Jan 25 14:39:37 GMT 2024","11834","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Verify the correct working of the title alignment",""
"passed","Thu Jan 25 14:40:02 GMT 2024","Thu Jan 25 14:40:20 GMT 2024","17899","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""unlimited-elements-for-elementor"" plugin: @pluginTester2_containers",""
"passed","Thu Jan 25 14:37:34 GMT 2024","Thu Jan 25 14:37:42 GMT 2024","7770","","core/app/modules/onboarding/onboarding.test.ts","On boarding @onBoarding","","","Onboarding Upgrade Popover",""
"passed","Thu Jan 25 14:43:12 GMT 2024","Thu Jan 25 14:43:18 GMT 2024","6094","","video.test.ts","Video tests inside a section","","","Verify that there is no gap between the video widget and the section",""
"passed","Thu Jan 25 14:40:01 GMT 2024","Thu Jan 25 14:40:18 GMT 2024","17049","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""anywhere-elementor"" plugin: @pluginTester1_containers",""
"passed","Thu Jan 25 14:40:57 GMT 2024","Thu Jan 25 14:41:00 GMT 2024","2973","","hidden-widgets-on-search.test.ts","","","","Spacer widget should be shown in search result",""
"passed","Thu Jan 25 14:38:07 GMT 2024","Thu Jan 25 14:38:11 GMT 2024","3951","","container-grid.test.ts","Container Grid tests @container","","","Test grid back arrow",""
"passed","Thu Jan 25 14:42:23 GMT 2024","Thu Jan 25 14:42:40 GMT 2024","17326","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""header-footer-elementor"" plugin: @pluginTester1_containers",""
"passed","Thu Jan 25 14:37:45 GMT 2024","Thu Jan 25 14:37:47 GMT 2024","1317","","core/app/modules/onboarding/onboarding.test.ts","On boarding @onBoarding","","","Onboarding Skip to Hello Theme Page",""
"passed","Thu Jan 25 14:37:31 GMT 2024","Thu Jan 25 14:37:51 GMT 2024","20345","","plugin-tester-pro.test.ts","Plugin tester tests: sections","","","""post-grid-elementor-addon"" plugin: @pluginTester2_sections",""
"passed","Thu Jan 25 14:38:45 GMT 2024","Thu Jan 25 14:38:51 GMT 2024","5745","","link.test.ts","Testing link control for widgets: @styleguide_image_link","","","Verify heading link control",""
