"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 17 17:44:38 GMT 2024","Wed Jan 17 17:44:56 GMT 2024","18192","","includes/elements/section/stretch-section.test.ts","","","","Stretch section",""
"passed","Wed Jan 17 17:41:39 GMT 2024","Wed Jan 17 17:41:56 GMT 2024","17682","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""powerpack-lite-for-elementor"" plugin: @pluginTester2_containers",""
"passed","Wed Jan 17 17:42:20 GMT 2024","Wed Jan 17 17:42:38 GMT 2024","17890","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""anywhere-elementor"" plugin: @pluginTester1_containers",""
"passed","Wed Jan 17 17:43:17 GMT 2024","Wed Jan 17 17:43:22 GMT 2024","5320","","modules/nested-accordion/nested-accordion.test.ts","Nested Accordion experiment is active @nested-accordion","","","Nested Accordion Visual Regression Test",""
"passed","Wed Jan 17 17:41:03 GMT 2024","Wed Jan 17 17:41:12 GMT 2024","8583","","assets/dev/js/editor/controls-conditions.test.ts","","","","Editor Responsive Control Conditions",""
"passed","Wed Jan 17 17:44:49 GMT 2024","Wed Jan 17 17:45:06 GMT 2024","16959","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""jetgridbuilder"" plugin: @pluginTester2_containers",""
"passed","Wed Jan 17 17:41:35 GMT 2024","Wed Jan 17 17:41:45 GMT 2024","10061","","modules/ai/assets/js/editor/components/prompt-history/index.test.ts","AI @ai","","","Prompt History - a11y",""
"passed","Wed Jan 17 17:42:25 GMT 2024","Wed Jan 17 17:42:28 GMT 2024","3601","","assets/js/editor/elements/views/base.test.ts","","","","renderDataBindings() sanity test",""
"passed","Wed Jan 17 17:42:04 GMT 2024","Wed Jan 17 17:42:19 GMT 2024","14617","","modules/nested-accordion/nested-accordion-style.test.ts","Nested Accordion Style Tests @nested-accordion","","","Accordion style tests",""
"passed","Wed Jan 17 17:42:17 GMT 2024","Wed Jan 17 17:42:33 GMT 2024","16754","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""rife-elementor-extensions"" plugin: @pluginTester2_containers",""
"passed","Wed Jan 17 17:42:52 GMT 2024","Wed Jan 17 17:43:08 GMT 2024","16270","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""sb-elementor-contact-form-db"" plugin: @pluginTester2_containers",""
