"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 19 11:21:11 GMT 2024","Fri Jan 19 11:21:16 GMT 2024","5205","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Tabs and containers are duplicated correctly",""
"passed","Fri Jan 19 11:21:56 GMT 2024","Fri Jan 19 11:22:08 GMT 2024","11897","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Nested tabs horizontal scroll",""
"passed","Fri Jan 19 11:17:38 GMT 2024","Fri Jan 19 11:17:42 GMT 2024","4394","","assets/dev/js/editor/components/documents/commands/internal/attach-preview.test.ts","","","","$e.run( 'editor/documents/attach-preview' ) - Ensure loaded in custom selector",""
"passed","Fri Jan 19 11:18:33 GMT 2024","Fri Jan 19 11:18:39 GMT 2024","6205","","container-grid.test.ts","Container Grid tests @container","","","Test Empty View should show",""
"passed","Fri Jan 19 11:17:30 GMT 2024","Fri Jan 19 11:18:04 GMT 2024","34553","","elements-regression.test.ts","Elementor regression tests with templates for CORE","","","Test sound_cloud template",""
"passed","Fri Jan 19 11:21:47 GMT 2024","Fri Jan 19 11:22:04 GMT 2024","16884","","plugin-tester-pro.test.ts","Plugin tester tests: sections","","","""tutor-lms-elementor-addons"" plugin: @pluginTester2_sections",""
"passed","Fri Jan 19 11:20:32 GMT 2024","Fri Jan 19 11:20:37 GMT 2024","4538","","dark-mode.test.ts","","","","navigator empty placeholder should be in dark mode",""
"passed","Fri Jan 19 11:20:09 GMT 2024","Fri Jan 19 11:20:12 GMT 2024","3342","","context-menu.test.ts","Context menu","","","Delete widget test",""
"passed","Fri Jan 19 11:18:41 GMT 2024","Fri Jan 19 11:18:45 GMT 2024","3689","","assets/js/editor/controls/wysiwyg.test.ts","","","","WYSIWYG Control allows mixing HTML & entities",""
"passed","Fri Jan 19 11:19:30 GMT 2024","Fri Jan 19 11:19:36 GMT 2024","5735","","container.test.ts","Container tests @container","","","Test widgets inside the container using position fixed",""
"passed","Fri Jan 19 11:21:23 GMT 2024","Fri Jan 19 11:21:41 GMT 2024","18419","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""metform"" plugin: @pluginTester1_containers",""
"passed","Fri Jan 19 11:17:46 GMT 2024","Fri Jan 19 11:17:49 GMT 2024","2877","","core/app/modules/onboarding/onboarding.test.ts","On boarding @onBoarding","","","Onboarding Good to Go Page - Open Kit Library",""
"passed","Fri Jan 19 11:17:47 GMT 2024","Fri Jan 19 11:18:02 GMT 2024","14029","","includes/widgets/image.test.ts","Image widget tests @styleguide_image_link","","","image-box: Image size test",""
"skipped","Fri Jan 19 11:21:57 GMT 2024","Fri Jan 19 11:21:57 GMT 2024","0","","includes/widgets/image-carousel.test.ts","Image carousel tests","","","Image Carousel Responsive Spacing",""
"passed","Fri Jan 19 11:18:14 GMT 2024","Fri Jan 19 11:18:18 GMT 2024","4322","","container-grid.test.ts","Container Grid tests @container","","","Test grid outline multiple controls",""
