"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 25 08:44:37 GMT 2024","Thu Jan 25 08:44:56 GMT 2024","18765","","plugin-tester-pro.test.ts","Plugin tester tests: sections","","","""dynamic-visibility-for-elementor"" plugin: @pluginTester1_sections",""
"passed","Thu Jan 25 08:44:56 GMT 2024","Thu Jan 25 08:45:14 GMT 2024","17410","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""code-block-for-elementor"" plugin: @pluginTester2_containers",""
"passed","Thu Jan 25 08:45:36 GMT 2024","Thu Jan 25 08:45:53 GMT 2024","17134","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""header-footer-elementor"" plugin: @pluginTester1_containers",""
"passed","Thu Jan 25 08:42:24 GMT 2024","Thu Jan 25 08:42:42 GMT 2024","18460","","plugin-tester-pro.test.ts","Plugin tester tests: sections","","","""sb-elementor-contact-form-db"" plugin: @pluginTester2_sections",""
"passed","Thu Jan 25 08:42:59 GMT 2024","Thu Jan 25 08:43:08 GMT 2024","9245","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Check if the hover style changes the normal tab styling",""
"passed","Thu Jan 25 08:47:07 GMT 2024","Thu Jan 25 08:47:27 GMT 2024","19534","","plugin-tester-pro.test.ts","Plugin tester tests: sections","","","""metform"" plugin: @pluginTester1_sections",""
"passed","Thu Jan 25 08:41:20 GMT 2024","Thu Jan 25 08:41:27 GMT 2024","6459","","modules/nested-accordion/nested-accordion-content.test.ts","Nested Accordion Content Tests @nested-accordion","","","Nested Accordion FAQ Schema",""
"passed","Thu Jan 25 08:43:14 GMT 2024","Thu Jan 25 08:43:17 GMT 2024","3488","","context-menu.test.ts","Context menu","","","Duplicate widget test",""
"passed","Thu Jan 25 08:45:03 GMT 2024","Thu Jan 25 08:45:11 GMT 2024","7860","","includes/widgets/icon.test.ts","Icon and social icon widget tests","","","Social icons: upload svg",""
"passed","Thu Jan 25 08:46:07 GMT 2024","Thu Jan 25 08:46:25 GMT 2024","18008","","plugin-tester-pro.test.ts","Plugin tester tests: sections","","","""envato-elements"" plugin: @pluginTester2_sections",""
"passed","Thu Jan 25 08:45:33 GMT 2024","Thu Jan 25 08:45:51 GMT 2024","18320","","plugin-tester-pro.test.ts","Plugin tester tests: sections","","","""envato-elements"" plugin: @pluginTester1_sections",""
