"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 24 08:42:34 GMT 2024","Wed Jan 24 08:42:38 GMT 2024","3564","","button.test.ts","","","","Button widget sanity test",""
"passed","Wed Jan 24 08:40:47 GMT 2024","Wed Jan 24 08:41:04 GMT 2024","17049","","plugin-tester-pro.test.ts","Plugin tester tests: sections","","","""jetsticky-for-elementor"" plugin: @pluginTester1_sections",""
"passed","Wed Jan 24 08:43:03 GMT 2024","Wed Jan 24 08:43:20 GMT 2024","17310","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""unlimited-elements-for-elementor"" plugin: @pluginTester2_containers",""
"passed","Wed Jan 24 08:42:03 GMT 2024","Wed Jan 24 08:42:20 GMT 2024","16700","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""bdthemes-prime-slider-lite"" plugin: @pluginTester1_containers",""
"passed","Wed Jan 24 08:40:39 GMT 2024","Wed Jan 24 08:40:57 GMT 2024","18536","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""essential-addons-for-elementor-lite"" plugin: @pluginTester1_containers",""
"passed","Wed Jan 24 08:40:41 GMT 2024","Wed Jan 24 08:40:50 GMT 2024","8294","","includes/elements/section/reverse-columns/reverse-columns.test.ts","Reverse Columns tests @reverse-columns","","","Reverse columns:All - Experiment breakpoints:Off",""
"passed","Wed Jan 24 08:43:36 GMT 2024","Wed Jan 24 08:43:41 GMT 2024","4813","","device-mode.test.ts","Device mode","","","Correct device mode is returned on Desktop",""
"passed","Wed Jan 24 08:40:50 GMT 2024","Wed Jan 24 08:41:02 GMT 2024","11861","","includes/elements/section/reverse-columns/reverse-columns.test.ts","Reverse Columns tests @reverse-columns","","","Reverse columns:mobile - Experiment breakpoints:On",""
"passed","Wed Jan 24 08:41:34 GMT 2024","Wed Jan 24 08:41:39 GMT 2024","5461","","modules/ai/assets/js/editor/components/prompt-history/index.test.ts","AI @ai","","","Prompt History - Code",""
"passed","Wed Jan 24 08:42:18 GMT 2024","Wed Jan 24 08:42:38 GMT 2024","19238","","container.test.ts","Container tests @container","","","Test widgets display inside the container using various directions and content width",""
"passed","Wed Jan 24 08:45:09 GMT 2024","Wed Jan 24 08:45:13 GMT 2024","4048","","container.test.ts","Container tests @container","","","Gaps Control test - Check that control placeholder",""
"passed","Wed Jan 24 08:45:36 GMT 2024","Wed Jan 24 08:45:53 GMT 2024","17587","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""jeg-elementor-kit"" plugin: @pluginTester1_containers",""
"passed","Wed Jan 24 08:45:33 GMT 2024","Wed Jan 24 08:45:51 GMT 2024","17525","","plugin-tester-pro.test.ts","Plugin tester tests: sections","","","""header-footer-elementor"" plugin: @pluginTester1_sections",""
"passed","Wed Jan 24 08:46:09 GMT 2024","Wed Jan 24 08:46:26 GMT 2024","16929","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""metform"" plugin: @pluginTester1_containers",""
"passed","Wed Jan 24 08:43:54 GMT 2024","Wed Jan 24 08:44:11 GMT 2024","16751","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""jetgridbuilder"" plugin: @pluginTester2_containers",""
"passed","Wed Jan 24 08:44:39 GMT 2024","Wed Jan 24 08:44:46 GMT 2024","6984","","includes/widgets/icon.test.ts","Icon and social icon widget tests","","","Social icons: upload svg",""
"passed","Wed Jan 24 08:40:52 GMT 2024","Wed Jan 24 08:41:02 GMT 2024","9590","","includes/widgets/rating/style-panel.test.ts","Rating style panel - Icon Experiment: inactive @rating","","","Styling test - Icon Experiment: inactive",""
"passed","Wed Jan 24 08:41:22 GMT 2024","Wed Jan 24 08:41:39 GMT 2024","16707","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""rife-elementor-extensions"" plugin: @pluginTester2_containers",""
"passed","Wed Jan 24 08:41:10 GMT 2024","Wed Jan 24 08:41:16 GMT 2024","6576","","video.test.ts","Video tests inside a container @video","","","dailymotion controls and link test",""
"passed","Wed Jan 24 08:40:53 GMT 2024","Wed Jan 24 08:40:56 GMT 2024","3815","","assets/dev/js/editor/elements/views/widget.test.ts","$e.run( 'editor/elements/views/widget' )","","","Check if the empty placeholder is displayed inside the Image Carousel",""
"passed","Wed Jan 24 08:43:13 GMT 2024","Wed Jan 24 08:43:17 GMT 2024","3837","","modules/nested-accordion/nested-accordion.test.ts","Nested Accordion experiment is active @nested-accordion","","","Nested Accordion stays full width in container Direction Row",""
"passed","Wed Jan 24 08:42:58 GMT 2024","Wed Jan 24 08:43:02 GMT 2024","4121","","container.test.ts","Container tests @container","","","Right click should add Full Width container",""
"passed","Wed Jan 24 08:44:55 GMT 2024","Wed Jan 24 08:45:03 GMT 2024","8703","","includes/widgets/image-carousel.test.ts","Image carousel tests","","","Accessibility test",""
"passed","Wed Jan 24 08:42:50 GMT 2024","Wed Jan 24 08:42:57 GMT 2024","6701","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Check if the svg icons are visible on mobile display on the front end",""
"passed","Wed Jan 24 08:41:47 GMT 2024","Wed Jan 24 08:42:03 GMT 2024","15867","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""stratum"" plugin: @pluginTester1_containers",""
"passed","Wed Jan 24 08:43:25 GMT 2024","Wed Jan 24 08:43:41 GMT 2024","16919","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""astra-sites"" plugin: @pluginTester1_containers",""
"passed","Wed Jan 24 08:42:59 GMT 2024","Wed Jan 24 08:43:08 GMT 2024","9016","","modules/nested-accordion/nested-accordion.test.ts","Nested Accordion experiment is active @nested-accordion","","","General Test",""
"passed","Wed Jan 24 08:40:41 GMT 2024","Wed Jan 24 08:40:46 GMT 2024","5003","","video.test.ts","Video tests inside a container @video","","","Verify that there is no gap between the video widget and the container",""
"passed","Wed Jan 24 08:41:02 GMT 2024","Wed Jan 24 08:41:13 GMT 2024","11163","","includes/elements/section/reverse-columns/reverse-columns.test.ts","Reverse Columns tests @reverse-columns","","","Reverse columns:mobile_extra - Experiment breakpoints:On",""
"passed","Wed Jan 24 08:43:41 GMT 2024","Wed Jan 24 08:43:45 GMT 2024","4557","","editor-v2.test.ts","Editor v2","","","check that app-bar exists",""
"passed","Wed Jan 24 08:41:22 GMT 2024","Wed Jan 24 08:41:39 GMT 2024","17811","","plugin-tester-pro.test.ts","Plugin tester tests: sections","","","""the-plus-addons-for-elementor-page-builder"" plugin: @pluginTester1_sections",""
