"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 19 11:35:59 GMT 2024","Fri Jan 19 11:36:07 GMT 2024","7729","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Verify the separation of the parent and child nested tabs styling",""
"passed","Fri Jan 19 11:35:20 GMT 2024","Fri Jan 19 11:35:24 GMT 2024","4048","","container-grid.test.ts","Container Grid tests @container","","","Test grid back arrow",""
"passed","Fri Jan 19 11:38:49 GMT 2024","Fri Jan 19 11:38:58 GMT 2024","9149","","modules/styleguide/styleguide.test.ts","Styleguide Preview tests @styleguide_image_link","","","Changed color in picker to reflect in styleguide",""
"passed","Fri Jan 19 11:38:05 GMT 2024","Fri Jan 19 11:38:21 GMT 2024","15749","","plugin-tester-pro.test.ts","Plugin tester tests: sections","","","""jetsticky-for-elementor"" plugin: @pluginTester2_sections",""
"passed","Fri Jan 19 11:35:31 GMT 2024","Fri Jan 19 11:35:35 GMT 2024","4442","","assets/dev/js/editor/elements/views/widget.test.ts","$e.run( 'editor/elements/views/widget' )","","","Check if the empty placeholder is displayed inside the Video widget",""
"passed","Fri Jan 19 11:36:28 GMT 2024","Fri Jan 19 11:36:39 GMT 2024","11656","","elements-regression.test.ts","Elementor regression tests with templates for CORE","","","Test image_box_hover template",""
"passed","Fri Jan 19 11:35:54 GMT 2024","Fri Jan 19 11:36:10 GMT 2024","16424","","elements-regression.test.ts","Elementor regression tests with templates for CORE","","","Test button template",""
"passed","Fri Jan 19 11:37:11 GMT 2024","Fri Jan 19 11:37:24 GMT 2024","13502","","modules/styleguide/styleguide.test.ts","Styleguide Preview tests @styleguide_image_link","","","Enabling Styleguide Preview at Global Typography shows the Styleguide Modal and updates user preferences",""
"passed","Fri Jan 19 11:37:02 GMT 2024","Fri Jan 19 11:37:06 GMT 2024","3933","","modules/nested-accordion/nested-accordion.test.ts","Nested Accordion experiment is active @nested-accordion","","","Nested Accordion with inner Nested Accordion",""
"passed","Fri Jan 19 11:36:57 GMT 2024","Fri Jan 19 11:37:10 GMT 2024","12847","","container.test.ts","Container tests @container","","","Fallback image is not on top of background video AND border radius with background image",""
"passed","Fri Jan 19 11:36:32 GMT 2024","Fri Jan 19 11:36:48 GMT 2024","16144","","elements-regression.test.ts","Elementor regression tests with templates for CORE","","","Test icon template",""
"passed","Fri Jan 19 11:36:56 GMT 2024","Fri Jan 19 11:37:00 GMT 2024","3596","","button.test.ts","","","","Button widget sanity test",""
"passed","Fri Jan 19 11:34:57 GMT 2024","Fri Jan 19 11:35:02 GMT 2024","4463","","assets/dev/js/editor/components/documents/commands/internal/attach-preview.test.ts","","","","$e.run( 'editor/documents/attach-preview' ) - Ensure loaded in custom selector",""
"passed","Fri Jan 19 11:34:36 GMT 2024","Fri Jan 19 11:34:55 GMT 2024","19238","","container-grid.test.ts","Container Grid tests @container","","","Test grid container",""
"passed","Fri Jan 19 11:38:10 GMT 2024","Fri Jan 19 11:38:15 GMT 2024","4409","","elements-panel.test.ts","","","","add widgets from the panel by click",""
"passed","Fri Jan 19 11:37:28 GMT 2024","Fri Jan 19 11:37:40 GMT 2024","11718","","elements-regression.test.ts","Elementor regression tests with templates for CORE","","","Test testimonial template",""
"passed","Fri Jan 19 11:35:10 GMT 2024","Fri Jan 19 11:35:19 GMT 2024","9094","","includes/widgets/rating/style-panel.test.ts","Rating style panel - Icon Experiment: inactive @rating","","","Rating flex-wrap styling: inactive",""
"passed","Fri Jan 19 11:38:20 GMT 2024","Fri Jan 19 11:38:24 GMT 2024","3071","","hidden-widgets-on-search.test.ts","","","","Wordpress widget should not be shown in search result",""
"passed","Fri Jan 19 11:35:17 GMT 2024","Fri Jan 19 11:35:23 GMT 2024","6648","","video.test.ts","Video tests inside a container @video","","","Choose image test",""
"passed","Fri Jan 19 11:36:10 GMT 2024","Fri Jan 19 11:36:27 GMT 2024","16460","","elements-regression.test.ts","Elementor regression tests with templates for CORE","","","Test icon_list template",""
"passed","Fri Jan 19 11:35:20 GMT 2024","Fri Jan 19 11:35:24 GMT 2024","3581","","assets/dev/js/editor/elements/views/widget.test.ts","$e.run( 'editor/elements/views/widget' )","","","Check if the empty placeholder is displayed inside the Sidebar widget",""
"passed","Fri Jan 19 11:39:30 GMT 2024","Fri Jan 19 11:39:38 GMT 2024","7878","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Verify the correct hover effect with screenshots",""
"passed","Fri Jan 19 11:35:39 GMT 2024","Fri Jan 19 11:35:47 GMT 2024","8508","","modules/ai/text.test.ts","AI @ai","","","Text",""
