"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 17 13:55:21 GMT 2024","Wed Jan 17 13:55:43 GMT 2024","21696","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""tutor-lms-elementor-addons"" plugin: @pluginTester2_containers",""
"passed","Wed Jan 17 13:52:04 GMT 2024","Wed Jan 17 13:52:08 GMT 2024","3948","","assets/dev/js/editor/introduction-tooltips/global-font-introduction.test.ts","Global font introduction tests","","","Check if globals introduction tooltip is being triggered by clicking on the font popover",""
"passed","Wed Jan 17 13:51:21 GMT 2024","Wed Jan 17 13:51:28 GMT 2024","7550","","core/app/modules/onboarding/onboarding.test.ts","On boarding @onBoarding","","","Onboarding Upgrade Popover",""
"passed","Wed Jan 17 13:52:49 GMT 2024","Wed Jan 17 13:53:05 GMT 2024","15646","","elements-regression.test.ts","Elementor regression tests with templates for CORE","","","Test icon template",""
"passed","Wed Jan 17 13:51:23 GMT 2024","Wed Jan 17 13:51:41 GMT 2024","18708","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""powerpack-lite-for-elementor"" plugin: @pluginTester2_containers",""
"passed","Wed Jan 17 13:51:40 GMT 2024","Wed Jan 17 13:51:46 GMT 2024","5832","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Responsive breakpoints for Nested Tabs",""
"passed","Wed Jan 17 13:53:51 GMT 2024","Wed Jan 17 13:54:00 GMT 2024","8633","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Test the hover animation",""
"passed","Wed Jan 17 13:54:29 GMT 2024","Wed Jan 17 13:54:34 GMT 2024","5040","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Tabs and containers are duplicated correctly",""
"passed","Wed Jan 17 13:52:53 GMT 2024","Wed Jan 17 13:53:02 GMT 2024","9769","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Verify that the custom hover color doesn't affect the active tab color",""
"passed","Wed Jan 17 13:51:12 GMT 2024","Wed Jan 17 13:51:33 GMT 2024","21281","","plugin-tester-pro.test.ts","Plugin tester tests: sections","","","""addon-elements-for-elementor-page-builder"" plugin: @pluginTester1_sections",""
"passed","Wed Jan 17 13:52:44 GMT 2024","Wed Jan 17 13:52:49 GMT 2024","5586","","basic-gallery.test.ts","","","","Basic Gallery",""
