"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 17 17:44:32 GMT 2024","Wed Jan 17 17:44:36 GMT 2024","3412","","container.test.ts","Container tests @container","","","Test container wizard",""
"skipped","Wed Jan 17 17:41:27 GMT 2024","Wed Jan 17 17:41:27 GMT 2024","0","","assets/dev/js/editor/elements/views/widget.test.ts","$e.run( 'editor/elements/views/widget' )","","","Check if the empty placeholder is displayed inside the Google Maps widget",""
"passed","Wed Jan 17 17:44:59 GMT 2024","Wed Jan 17 17:45:14 GMT 2024","14898","","container.test.ts","Container tests @container","","","Test dimensions with logical properties using ltr & rtl",""
"passed","Wed Jan 17 17:42:48 GMT 2024","Wed Jan 17 17:42:55 GMT 2024","6513","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Check if the svg icons are visible on mobile display on the front end",""
"passed","Wed Jan 17 17:41:58 GMT 2024","Wed Jan 17 17:42:11 GMT 2024","13443","","elements-regression.test.ts","Elementor regression tests with templates for CORE","","","Test button_hover template",""
"passed","Wed Jan 17 17:42:45 GMT 2024","Wed Jan 17 17:42:56 GMT 2024","11959","","modules/nested-accordion/nested-accordion-style.test.ts","Nested Accordion Style Tests @nested-accordion","","","Header style tests",""
"passed","Wed Jan 17 17:43:18 GMT 2024","Wed Jan 17 17:43:36 GMT 2024","18027","","plugin-tester-pro.test.ts","Plugin tester tests: sections","","","""sticky-header-effects-for-elementor"" plugin: @pluginTester2_sections",""
"passed","Wed Jan 17 17:43:27 GMT 2024","Wed Jan 17 17:43:35 GMT 2024","8143","","core/base/document.test.ts","Document tests","","","Converting Gutenberg page to sections columns",""
"passed","Wed Jan 17 17:41:58 GMT 2024","Wed Jan 17 17:42:15 GMT 2024","17222","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""connect-polylang-elementor"" plugin: @pluginTester1_containers",""
"passed","Wed Jan 17 17:41:18 GMT 2024","Wed Jan 17 17:41:23 GMT 2024","4380","","container-grid.test.ts","Container Grid tests @container","","","Test grid outline multiple controls",""
"passed","Wed Jan 17 17:41:23 GMT 2024","Wed Jan 17 17:41:33 GMT 2024","9340","","includes/widgets/rating/style-panel.test.ts","Rating style panel - Icon Experiment: inactive @rating","","","Rating flex-wrap styling: inactive",""
"passed","Wed Jan 17 17:41:31 GMT 2024","Wed Jan 17 17:41:35 GMT 2024","3998","","assets/dev/js/editor/introduction-tooltips/global-color-introduction.test.ts","Global color introduction tests","","","Check if globals introduction tooltip is not being triggered twice",""
"passed","Wed Jan 17 17:42:40 GMT 2024","Wed Jan 17 17:42:58 GMT 2024","18496","","elements-regression.test.ts","Elementor regression tests with templates for CORE","","","Test basic_gallery template",""
"passed","Wed Jan 17 17:44:09 GMT 2024","Wed Jan 17 17:44:14 GMT 2024","5033","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Tabs and containers are duplicated correctly",""
"passed","Wed Jan 17 17:44:20 GMT 2024","Wed Jan 17 17:44:36 GMT 2024","16879","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""make-column-clickable-elementor"" plugin: @pluginTester1_containers",""
"passed","Wed Jan 17 17:43:23 GMT 2024","Wed Jan 17 17:43:27 GMT 2024","3588","","context-menu.test.ts","Context menu","","","Style test",""
"passed","Wed Jan 17 17:40:46 GMT 2024","Wed Jan 17 17:41:09 GMT 2024","22504","","elements-regression.test.ts","Elementor regression tests with templates for CORE","","","Test divider template",""
"passed","Wed Jan 17 17:44:17 GMT 2024","Wed Jan 17 17:44:26 GMT 2024","8982","","modules/styleguide/styleguide.test.ts","Styleguide Preview tests @styleguide_image_link","","","Change color title",""
"passed","Wed Jan 17 17:43:57 GMT 2024","Wed Jan 17 17:44:07 GMT 2024","10429","","modules/styleguide/styleguide.test.ts","Styleguide Preview tests @styleguide_image_link","","","Clicks on font trigger picker state and active state",""
"passed","Wed Jan 17 17:42:08 GMT 2024","Wed Jan 17 17:42:23 GMT 2024","15443","","elements-regression.test.ts","Elementor regression tests with templates for CORE","","","Test icon_list template",""
"passed","Wed Jan 17 17:40:57 GMT 2024","Wed Jan 17 17:41:13 GMT 2024","15816","","includes/widgets/image.test.ts","Image widget tests @styleguide_image_link","","","image: Image size test",""
"passed","Wed Jan 17 17:41:54 GMT 2024","Wed Jan 17 17:42:02 GMT 2024","7315","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Check that icon color does not affect the tab text color",""
"passed","Wed Jan 17 17:43:09 GMT 2024","Wed Jan 17 17:43:26 GMT 2024","17098","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""timeline-widget-addon-for-elementor"" plugin: @pluginTester2_containers",""
"passed","Wed Jan 17 17:44:14 GMT 2024","Wed Jan 17 17:44:23 GMT 2024","9612","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Check widget content styling doesn't override the content container styling when they are used together",""
"passed","Wed Jan 17 17:45:15 GMT 2024","Wed Jan 17 17:45:26 GMT 2024","11234","","includes/widgets/image-carousel.test.ts","Image carousel tests","","","Image caption test",""
"passed","Wed Jan 17 17:41:32 GMT 2024","Wed Jan 17 17:41:40 GMT 2024","7357","","includes/elements/section/reverse-columns/reverse-columns.test.ts","Reverse Columns tests @reverse-columns","","","Reverse columns:tablet - Experiment breakpoints:Off",""
